year,model,state,y_log,pred_log,cases
2020,Gradient boosting (history only),ARUNACHAL PRADESH,0.6931471805599453,2.022260568809963,1
2020,Gradient boosting (history only),ASSAM,3.5263605246161616,4.664311975738513,33
2020,Gradient boosting (history only),BIHAR,6.202535517187923,8.112259324014412,493
2020,Gradient boosting (history only),CHANDIGARH,5.583496308781699,6.051098103304516,265
2020,Gradient boosting (history only),CHHATTISGARH,4.060443010546419,6.537307850315289,57
2020,Gradient boosting (history only),DADRA AND NAGAR HAVELI,5.517452896464707,6.691645579211118,248
2020,Gradient boosting (history only),DAMAN AND DIU,4.276666119016055,5.555251853038448,71
2020,Gradient boosting (history only),DELHI,7.146772179452637,7.6762651162300095,1269
2020,Gradient boosting (history only),GOA,5.932245187448011,6.616575158618643,376
2020,Gradient boosting (history only),GUJARAT,7.355641102974253,8.533739980901798,1564
2020,Gradient boosting (history only),HARYANA,7.228388451573604,7.8605027340283415,1377
2020,Gradient boosting (history only),HIMACHAL PRADESH,3.091042453358316,6.152251046327785,21
2020,Gradient boosting (history only),JAMMU AND KASHMIR,3.9889840465642745,7.311526178407297,53
2020,Gradient boosting (history only),JHARKHAND,4.382026634673881,6.4982656943271095,79
2020,Gradient boosting (history only),KARNATAKA,8.249052274171293,8.551604543563235,3823
2020,Gradient boosting (history only),KERALA,8.389359819906353,8.858591120571957,4399
2020,Gradient boosting (history only),LAKSHADWEEP,0.0,0.11655433112424382,0
2020,Gradient boosting (history only),MADHYA PRADESH,6.693323668269949,8.803141447600643,806
2020,Gradient boosting (history only),MAHARASHTRA,8.118802996980035,9.23073727684332,3356
2020,Gradient boosting (history only),MANIPUR,3.6375861597263857,3.923154745155265,37
2020,Gradient boosting (history only),MEGHALAYA,1.6094379124341003,4.626283871668938,4
2020,Gradient boosting (history only),MIZORAM,4.219507705176107,4.215073383770733,67
2020,Gradient boosting (history only),NAGALAND,0.6931471805599453,3.7161463025030677,1
2020,Gradient boosting (history only),ODISHA,6.208590026096629,8.463647772242114,496
2020,Gradient boosting (history only),PUDUCHERRY,6.452048954437226,6.692032607100293,633
2020,Gradient boosting (history only),PUNJAB,9.040263541598666,9.371391680133295,8435
2020,Gradient boosting (history only),RAJASTHAN,7.6128310304073565,9.371581625747726,2023
2020,Gradient boosting (history only),SIKKIM,2.4849066497880004,7.124013848946154,11
2020,Gradient boosting (history only),TAMIL NADU,7.787796878181171,8.98411460449724,2410
2020,Gradient boosting (history only),TELANGANA,7.684324067681155,8.655179693239125,2173
2020,Gradient boosting (history only),TRIPURA,3.2188758248682006,5.00961148684879,24
2020,Gradient boosting (history only),UTTAR PRADESH,8.22040309993373,8.807459678284745,3715
2020,Gradient boosting (history only),UTTARAKHAND,4.343805421853684,7.173155035519384,76
2020,Gradient boosting (multi-modal),ANDAMAN AND NICOBAR,4.59511985013459,4.340926329139086,98
2020,Gradient boosting (multi-modal),ANDHRA PRADESH,6.8308742346461795,8.46386027530429,925
2020,Gradient boosting (multi-modal),ARUNACHAL PRADESH,0.6931471805599453,0.8875775521325612,1
2020,Gradient boosting (multi-modal),ASSAM,3.5263605246161616,5.107417864677468,33
2020,Gradient boosting (multi-modal),BIHAR,6.202535517187923,8.597610399564598,493
2020,Gradient boosting (multi-modal),CHANDIGARH,5.583496308781699,5.5900803511387185,265
2020,Gradient boosting (multi-modal),CHHATTISGARH,4.060443010546419,6.919149218081883,57
2020,Gradient boosting (multi-modal),DADRA AND NAGAR HAVELI,5.517452896464707,6.588790948432366,248
2020,Gradient boosting (multi-modal),DAMAN AND DIU,4.276666119016055,6.1033527574838,71
2020,Gradient boosting (multi-modal),DELHI,7.146772179452637,8.122436337255628,1269
2020,Gradient boosting (multi-modal),GOA,5.932245187448011,6.786076042317259,376
2020,Gradient boosting (multi-modal),GUJARAT,7.355641102974253,8.636739763341332,1564
2020,Gradient boosting (multi-modal),HARYANA,7.228388451573604,7.605193348810287,1377
2020,Gradient boosting (multi-modal),HIMACHAL PRADESH,3.091042453358316,6.920638401339107,21
2020,Gradient boosting (multi-modal),JAMMU AND KASHMIR,3.9889840465642745,6.938381946532617,53
2020,Gradient boosting (multi-modal),JHARKHAND,4.382026634673881,6.506361687159225,79
2020,Gradient boosting (multi-modal),KARNATAKA,8.249052274171293,8.69422088834487,3823
2020,Gradient boosting (multi-modal),KERALA,8.389359819906353,8.747065931915422,4399
2020,Gradient boosting (multi-modal),LAKSHADWEEP,0.0,0.10397165215584263,0
2020,Gradient boosting (multi-modal),MADHYA PRADESH,6.693323668269949,8.670361960234095,806
2020,Gradient boosting (multi-modal),MAHARASHTRA,8.118802996980035,9.166240692901427,3356
2020,Gradient boosting (multi-modal),MANIPUR,3.6375861597263857,3.3713889840423517,37
2020,Gradient boosting (multi-modal),MEGHALAYA,1.6094379124341003,4.585287745175573,4
2020,Gradient boosting (multi-modal),MIZORAM,4.219507705176107,4.114547260457532,67
2020,Gradient boosting (multi-modal),NAGALAND,0.6931471805599453,4.565634846871268,1
2020,Gradient boosting (multi-modal),ODISHA,6.208590026096629,8.386283253985896,496
2020,Gradient boosting (multi-modal),PUDUCHERRY,6.452048954437226,7.001209172675972,633
2020,Gradient boosting (multi-modal),PUNJAB,9.040263541598666,9.398679466825511,8435
2020,Gradient boosting (multi-modal),RAJASTHAN,7.6128310304073565,9.063224498256693,2023
2020,Gradient boosting (multi-modal),SIKKIM,2.4849066497880004,6.451415472121679,11
2020,Gradient boosting (multi-modal),TAMIL NADU,7.787796878181171,9.227548010830185,2410
2020,Gradient boosting (multi-modal),TELANGANA,7.684324067681155,8.986391845775698,2173
2020,Gradient boosting (multi-modal),TRIPURA,3.2188758248682006,4.850151445801518,24
2020,Gradient boosting (multi-modal),UTTAR PRADESH,8.22040309993373,8.595469142160574,3715
2020,Gradient boosting (multi-modal),UTTARAKHAND,4.343805421853684,7.101107929868002,76
2021,Persistence (previous year),ANDAMAN AND NICOBAR,5.170483995038151,4.59511985013459,175
2021,Persistence (previous year),ANDHRA PRADESH,8.46821300919452,6.8308742346461795,4760
2021,Persistence (previous year),ARUNACHAL PRADESH,2.0794415416798357,0.6931471805599453,7
2021,Persistence (previous year),ASSAM,4.6443908991413725,3.5263605246161616,103
2021,Persistence (previous year),BIHAR,6.452048954437226,6.202535517187923,633
2021,Persistence (previous year),CHANDIGARH,7.3758821482150125,5.583496308781699,1596
2021,Persistence (previous year),CHHATTISGARH,6.99117688712121,4.060443010546419,1086
2021,Persistence (previous year),DADRA AND NAGAR HAVELI,6.306275286948016,5.517452896464707,547
2021,Persistence (previous year),DAMAN AND DIU,5.634789603169249,4.276666119016055,279
2021,Persistence (previous year),DELHI,9.479603858903946,7.146772179452637,13089
2021,Persistence (previous year),GOA,6.476972362889683,5.932245187448011,649
2021,Persistence (previous year),GUJARAT,9.304194947447806,7.355641102974253,10983
2021,Persistence (previous year),HARYANA,9.3789010135201,7.228388451573604,11835
2021,Persistence (previous year),HIMACHAL PRADESH,5.857933154483459,3.091042453358316,349
2021,Persistence (previous year),JAMMU AND KASHMIR,7.444248649496705,3.9889840465642745,1709
2021,Persistence (previous year),JHARKHAND,5.3981627015177525,4.382026634673881,220
2021,Persistence (previous year),KARNATAKA,8.908424139496578,8.249052274171293,7393
2021,Persistence (previous year),KERALA,8.087025470667701,8.389359819906353,3251
2021,Persistence (previous year),LAKSHADWEEP,0.6931471805599453,0.0,1
2021,Persistence (previous year),MADHYA PRADESH,9.654577374584886,6.693323668269949,15592
2021,Persistence (previous year),MAHARASHTRA,9.45100945015621,8.118802996980035,12720
2021,Persistence (previous year),MANIPUR,5.318119993844216,3.6375861597263857,203
2021,Persistence (previous year),MEGHALAYA,4.867534450455582,1.6094379124341003,129
2021,Persistence (previous year),MIZORAM,4.430816798843313,4.219507705176107,83
2021,Persistence (previous year),NAGALAND,3.2188758248682006,0.6931471805599453,24
2021,Persistence (previous year),ODISHA,8.929170383139624,6.208590026096629,7548
2021,Persistence (previous year),PUDUCHERRY,7.3938782901077555,6.452048954437226,1625
2021,Persistence (previous year),PUNJAB,10.060063859578225,9.040263541598666,23389
2021,Persistence (previous year),RAJASTHAN,9.940301525658844,7.6128310304073565,20749
2021,Persistence (previous year),SIKKIM,5.497168225293202,2.4849066497880004,243
2021,Persistence (previous year),TAMIL NADU,8.706159290928861,7.787796878181171,6039
2021,Persistence (previous year),TELANGANA,8.872907674259846,7.684324067681155,7135
2021,Persistence (previous year),TRIPURA,5.857933154483459,3.2188758248682006,349
2021,Persistence (previous year),UTTAR PRADESH,10.300618023854234,8.22040309993373,29750
2021,Persistence (previous year),UTTARAKHAND,6.6052979209482015,4.343805421853684,738
2021,State climatology (training mean),ANDAMAN AND NICOBAR,5.170483995038151,4.433788569232471,175
2021,State climatology (training mean),ANDHRA PRADESH,8.46821300919452,8.239527454239944,4760
2021,State climatology (training mean),ARUNACHAL PRADESH,2.0794415416798357,3.6041382256588457,7
2021,State climatology (training mean),ASSAM,4.6443908991413725,7.21211008572117,103
2021,State climatology (training mean),BIHAR,6.452048954437226,7.937821025115137,633
2021,State climatology (training mean),CHANDIGARH,7.3758821482150125,6.20506268557866,1596
2021,State climatology (training mean),CHHATTISGARH,6.99117688712121,6.882693848386766,1086
2021,State climatology (training mean),DADRA AND NAGAR HAVELI,6.306275286948016,6.980075940561763,547
2021,State climatology (training mean),DAMAN AND DIU,5.634789603169249,5.440250862436703,279
2021,State climatology (training mean),DELHI,9.479603858903946,8.646333708239329,13089
2021,State climatology (training mean),GOA,6.476972362889683,6.18517928773138,649
2021,State climatology (training mean),GUJARAT,9.304194947447806,8.990908673205846,10983
2021,State climatology (training mean),HARYANA,9.3789010135201,7.7226775164680035,11835
2021,State climatology (training mean),HIMACHAL PRADESH,5.857933154483459,7.22493547222273,349
2021,State climatology (training mean),JAMMU AND KASHMIR,7.444248649496705,5.702114417555504,1709
2021,State climatology (training mean),JHARKHAND,5.3981627015177525,6.254309465273744,220
2021,State climatology (training mean),KARNATAKA,8.908424139496578,9.28461261635077,7393
2021,State climatology (training mean),KERALA,8.087025470667701,9.021960500598263,3251
2021,State climatology (training mean),LAKSHADWEEP,0.6931471805599453,0.0,1
2021,State climatology (training mean),MADHYA PRADESH,9.654577374584886,8.020516990754667,15592
2021,State climatology (training mean),MAHARASHTRA,9.45100945015621,9.135266548923228,12720
2021,State climatology (training mean),MANIPUR,5.318119993844216,5.022234429939608,203
2021,State climatology (training mean),MEGHALAYA,4.867534450455582,3.8394523125933104,129
2021,State climatology (training mean),MIZORAM,4.430816798843313,4.37260741275739,83
2021,State climatology (training mean),NAGALAND,3.2188758248682006,5.2190035598283115,24
2021,State climatology (training mean),ODISHA,8.929170383139624,8.132559592888006,7548
2021,State climatology (training mean),PUDUCHERRY,7.3938782901077555,7.579040212684948,1625
2021,State climatology (training mean),PUNJAB,10.060063859578225,9.415442144789628,23389
2021,State climatology (training mean),RAJASTHAN,9.940301525658844,9.040352442341044,20749
2021,State climatology (training mean),SIKKIM,5.497168225293202,5.60855562471318,243
2021,State climatology (training mean),TAMIL NADU,8.706159290928861,9.177843006383407,6039
2021,State climatology (training mean),TELANGANA,8.872907674259846,8.758922944206127,7135
2021,State climatology (training mean),TRIPURA,5.857933154483459,4.524502282920636,349
2021,State climatology (training mean),UTTAR PRADESH,10.300618023854234,8.575320580092846,29750
2021,State climatology (training mean),UTTARAKHAND,6.6052979209482015,8.026170194946426,738
2021,Global annual mean,ANDAMAN AND NICOBAR,5.170483995038151,8.072514170131672,175
2021,Global annual mean,ANDHRA PRADESH,8.46821300919452,8.072514170131672,4760
2021,Global annual mean,ARUNACHAL PRADESH,2.0794415416798357,8.072514170131672,7
2021,Global annual mean,ASSAM,4.6443908991413725,8.072514170131672,103
2021,Global annual mean,BIHAR,6.452048954437226,8.072514170131672,633
2021,Global annual mean,CHANDIGARH,7.3758821482150125,8.072514170131672,1596
2021,Global annual mean,CHHATTISGARH,6.99117688712121,8.072514170131672,1086
2021,Global annual mean,DADRA AND NAGAR HAVELI,6.306275286948016,8.072514170131672,547
2021,Global annual mean,DAMAN AND DIU,5.634789603169249,8.072514170131672,279
2021,Global annual mean,DELHI,9.479603858903946,8.072514170131672,13089
2021,Global annual mean,GOA,6.476972362889683,8.072514170131672,649
2021,Global annual mean,GUJARAT,9.304194947447806,8.072514170131672,10983
2021,Global annual mean,HARYANA,9.3789010135201,8.072514170131672,11835
2021,Global annual mean,HIMACHAL PRADESH,5.857933154483459,8.072514170131672,349
2021,Global annual mean,JAMMU AND KASHMIR,7.444248649496705,8.072514170131672,1709
2021,Global annual mean,JHARKHAND,5.3981627015177525,8.072514170131672,220
2021,Global annual mean,KARNATAKA,8.908424139496578,8.072514170131672,7393
2021,Global annual mean,KERALA,8.087025470667701,8.072514170131672,3251
2021,Global annual mean,LAKSHADWEEP,0.6931471805599453,8.072514170131672,1
2021,Global annual mean,MADHYA PRADESH,9.654577374584886,8.072514170131672,15592
2021,Global annual mean,MAHARASHTRA,9.45100945015621,8.072514170131672,12720
2021,Global annual mean,MANIPUR,5.318119993844216,8.072514170131672,203
2021,Global annual mean,MEGHALAYA,4.867534450455582,8.072514170131672,129
2021,Global annual mean,MIZORAM,4.430816798843313,8.072514170131672,83
2021,Global annual mean,NAGALAND,3.2188758248682006,8.072514170131672,24
2021,Global annual mean,ODISHA,8.929170383139624,8.072514170131672,7548
2021,Global annual mean,PUDUCHERRY,7.3938782901077555,8.072514170131672,1625
2021,Global annual mean,PUNJAB,10.060063859578225,8.072514170131672,23389
2021,Global annual mean,RAJASTHAN,9.940301525658844,8.072514170131672,20749
2021,Global annual mean,SIKKIM,5.497168225293202,8.072514170131672,243
2021,Global annual mean,TAMIL NADU,8.706159290928861,8.072514170131672,6039
2021,Global annual mean,TELANGANA,8.872907674259846,8.072514170131672,7135
2021,Global annual mean,TRIPURA,5.857933154483459,8.072514170131672,349
2021,Global annual mean,UTTAR PRADESH,10.300618023854234,8.072514170131672,29750
2021,Global annual mean,UTTARAKHAND,6.6052979209482015,8.072514170131672,738
2021,Negative-binomial GLM (history),ANDAMAN AND NICOBAR,5.170483995038151,4.182260315543585,175
2021,Negative-binomial GLM (history),ANDHRA PRADESH,8.46821300919452,9.651335960577944,4760
2021,Negative-binomial GLM (history),ARUNACHAL PRADESH,2.0794415416798357,5.457144307315674,7
2021,Negative-binomial GLM (history),ASSAM,4.6443908991413725,8.617009954045116,103
2021,Negative-binomial GLM (history),BIHAR,6.452048954437226,10.44643486722115,633
2021,Negative-binomial GLM (history),CHANDIGARH,7.3758821482150125,5.277798435833042,1596
2021,Negative-binomial GLM (history),CHHATTISGARH,6.99117688712121,8.653250800147578,1086
2021,Negative-binomial GLM (history),DADRA AND NAGAR HAVELI,6.306275286948016,5.000461600197582,547
2021,Negative-binomial GLM (history),DAMAN AND DIU,5.634789603169249,8.409653008545408,279
2021,Negative-binomial GLM (history),DELHI,9.479603858903946,8.556731289748107,13089
2021,Negative-binomial GLM (history),GOA,6.476972362889683,5.82697658258322,649
2021,Negative-binomial GLM (history),GUJARAT,9.304194947447806,10.074157365490517,10983
2021,Negative-binomial GLM (history),HARYANA,9.3789010135201,8.698654979769167,11835
2021,Negative-binomial GLM (history),HIMACHAL PRADESH,5.857933154483459,7.214293801392758,349
2021,Negative-binomial GLM (history),JAMMU AND KASHMIR,7.444248649496705,7.82783957187122,1709
2021,Negative-binomial GLM (history),JHARKHAND,5.3981627015177525,8.929484907101275,220
2021,Negative-binomial GLM (history),KARNATAKA,8.908424139496578,10.059638332818412,7393
2021,Negative-binomial GLM (history),KERALA,8.087025470667701,9.21139947972834,3251
2021,Negative-binomial GLM (history),LAKSHADWEEP,0.6931471805599453,1.6954080086121017,1
2021,Negative-binomial GLM (history),MADHYA PRADESH,9.654577374584886,9.991414476068291,15592
2021,Negative-binomial GLM (history),MAHARASHTRA,9.45100945015621,10.646328512049994,12720
2021,Negative-binomial GLM (history),MANIPUR,5.318119993844216,6.233728510082187,203
2021,Negative-binomial GLM (history),MEGHALAYA,4.867534450455582,6.130058804682465,129
2021,Negative-binomial GLM (history),MIZORAM,4.430816798843313,4.981200414874012,83
2021,Negative-binomial GLM (history),NAGALAND,3.2188758248682006,5.323723784681319,24
2021,Negative-binomial GLM (history),ODISHA,8.929170383139624,9.429433780778561,7548
2021,Negative-binomial GLM (history),PUDUCHERRY,7.3938782901077555,5.798146881901522,1625
2021,Negative-binomial GLM (history),PUNJAB,10.060063859578225,9.16553265460926,23389
2021,Negative-binomial GLM (history),RAJASTHAN,9.940301525658844,10.143204031514708,20749
2021,Negative-binomial GLM (history),SIKKIM,5.497168225293202,4.857591005222628,243
2021,Negative-binomial GLM (history),TAMIL NADU,8.706159290928861,10.103049997411953,6039
2021,Negative-binomial GLM (history),TELANGANA,8.872907674259846,9.464981551782193,7135
2021,Negative-binomial GLM (history),TRIPURA,5.857933154483459,6.382495167179701,349
2021,Negative-binomial GLM (history),UTTAR PRADESH,10.300618023854234,11.155817702473042,29750
2021,Negative-binomial GLM (history),UTTARAKHAND,6.6052979209482015,8.223854546703963,738
2021,Negative-binomial GLM (full),ANDAMAN AND NICOBAR,5.170483995038151,4.69450068528687,175
2021,Negative-binomial GLM (full),ANDHRA PRADESH,8.46821300919452,8.186072771197166,4760
2021,Negative-binomial GLM (full),ARUNACHAL PRADESH,2.0794415416798357,4.244922034234922,7
2021,Negative-binomial GLM (full),ASSAM,4.6443908991413725,6.519285407305383,103
2021,Negative-binomial GLM (full),BIHAR,6.452048954437226,8.385911802785762,633
2021,Negative-binomial GLM (full),CHANDIGARH,7.3758821482150125,5.890694500972915,1596
2021,Negative-binomial GLM (full),CHHATTISGARH,6.99117688712121,6.502763337057262,1086
2021,Negative-binomial GLM (full),DADRA AND NAGAR HAVELI,6.306275286948016,6.540217652644374,547
2021,Negative-binomial GLM (full),DAMAN AND DIU,5.634789603169249,6.892917920109975,279
2021,Negative-binomial GLM (full),DELHI,9.479603858903946,8.107488759502038,13089
2021,Negative-binomial GLM (full),GOA,6.476972362889683,7.2416523998833835,649
2021,Negative-binomial GLM (full),GUJARAT,9.304194947447806,9.361016077351124,10983
2021,Negative-binomial GLM (full),HARYANA,9.3789010135201,8.083787174133318,11835
2021,Negative-binomial GLM (full),HIMACHAL PRADESH,5.857933154483459,6.695657741192669,349
2021,Negative-binomial GLM (full),JAMMU AND KASHMIR,7.444248649496705,5.7114363647122905,1709
2021,Negative-binomial GLM (full),JHARKHAND,5.3981627015177525,6.430445593736191,220
2021,Negative-binomial GLM (full),KARNATAKA,8.908424139496578,9.381950039375083,7393
2021,Negative-binomial GLM (full),KERALA,8.087025470667701,9.09452100589179,3251
2021,Negative-binomial GLM (full),LAKSHADWEEP,0.6931471805599453,1.2289391187549923,1
2021,Negative-binomial GLM (full),MADHYA PRADESH,9.654577374584886,7.7486521760504905,15592
2021,Negative-binomial GLM (full),MAHARASHTRA,9.45100945015621,9.497989942221501,12720
2021,Negative-binomial GLM (full),MANIPUR,5.318119993844216,5.412748646791548,203
2021,Negative-binomial GLM (full),MEGHALAYA,4.867534450455582,4.2772507618957585,129
2021,Negative-binomial GLM (full),MIZORAM,4.430816798843313,4.738707750888414,83
2021,Negative-binomial GLM (full),NAGALAND,3.2188758248682006,3.467388409119517,24
2021,Negative-binomial GLM (full),ODISHA,8.929170383139624,7.899958948439071,7548
2021,Negative-binomial GLM (full),PUDUCHERRY,7.3938782901077555,6.906468913673843,1625
2021,Negative-binomial GLM (full),PUNJAB,10.060063859578225,9.19392013418732,23389
2021,Negative-binomial GLM (full),RAJASTHAN,9.940301525658844,8.460751281859341,20749
2021,Negative-binomial GLM (full),SIKKIM,5.497168225293202,5.662784261727981,243
2021,Negative-binomial GLM (full),TAMIL NADU,8.706159290928861,9.130912725619549,6039
2021,Negative-binomial GLM (full),TELANGANA,8.872907674259846,8.933155041815107,7135
2021,Negative-binomial GLM (full),TRIPURA,5.857933154483459,5.298189894676466,349
2021,Negative-binomial GLM (full),UTTAR PRADESH,10.300618023854234,9.00693775570038,29750
2021,Negative-binomial GLM (full),UTTARAKHAND,6.6052979209482015,7.759975538458839,738
2021,Gradient boosting (history only),ANDAMAN AND NICOBAR,5.170483995038151,4.316291833616728,175
2021,Gradient boosting (history only),ANDHRA PRADESH,8.46821300919452,7.809281736581411,4760
2021,Gradient boosting (history only),ARUNACHAL PRADESH,2.0794415416798357,1.6597927792020626,7
2021,Gradient boosting (history only),ASSAM,4.6443908991413725,4.014162651725488,103
2021,Gradient boosting (history only),BIHAR,6.452048954437226,5.016678653622454,633
2021,Gradient boosting (history only),CHANDIGARH,7.3758821482150125,5.297830488243693,1596
2021,Gradient boosting (history only),CHHATTISGARH,6.99117688712121,5.613878559145988,1086
2021,Gradient boosting (history only),DADRA AND NAGAR HAVELI,6.306275286948016,6.40355683387055,547
2021,Gradient boosting (history only),DAMAN AND DIU,5.634789603169249,5.156038097264223,279
2021,Gradient boosting (history only),DELHI,9.479603858903946,7.857836210311389,13089
2021,Gradient boosting (history only),GOA,6.476972362889683,5.6748975054968955,649
2021,Gradient boosting (history only),GUJARAT,9.304194947447806,8.919186805945493,10983
2021,Gradient boosting (history only),HARYANA,9.3789010135201,7.134945750851883,11835
2021,Gradient boosting (history only),HIMACHAL PRADESH,5.857933154483459,2.997783621649682,349
2021,Gradient boosting (history only),JAMMU AND KASHMIR,7.444248649496705,4.563044050101209,1709
2021,Gradient boosting (history only),JHARKHAND,5.3981627015177525,6.099851790194894,220
2021,Gradient boosting (history only),KARNATAKA,8.908424139496578,8.662861420715641,7393
2021,Gradient boosting (history only),KERALA,8.087025470667701,8.459804909573576,3251
2021,Gradient boosting (history only),LAKSHADWEEP,0.6931471805599453,0.14406445207044893,1
2021,Gradient boosting (history only),MADHYA PRADESH,9.654577374584886,6.790280501750486,15592
2021,Gradient boosting (history only),MAHARASHTRA,9.45100945015621,8.504675021040008,12720
2021,Gradient boosting (history only),MANIPUR,5.318119993844216,5.51016047482821,203
2021,Gradient boosting (history only),MEGHALAYA,4.867534450455582,2.412959327939372,129
2021,Gradient boosting (history only),MIZORAM,4.430816798843313,3.783353879696612,83
2021,Gradient boosting (history only),NAGALAND,3.2188758248682006,0.40781283276499297,24
2021,Gradient boosting (history only),ODISHA,8.929170383139624,7.477450979704533,7548
2021,Gradient boosting (history only),PUDUCHERRY,7.3938782901077555,7.0856519549695065,1625
2021,Gradient boosting (history only),PUNJAB,10.060063859578225,9.058649865345226,23389
2021,Gradient boosting (history only),RAJASTHAN,9.940301525658844,8.293674167609161,20749
2021,Gradient boosting (history only),SIKKIM,5.497168225293202,1.7025480937208513,243
2021,Gradient boosting (history only),TAMIL NADU,8.706159290928861,8.442459668508373,6039
2021,Gradient boosting (history only),TELANGANA,8.872907674259846,8.577861100328832,7135
2021,Gradient boosting (history only),TRIPURA,5.857933154483459,4.076389978202348,349
2021,Gradient boosting (history only),UTTAR PRADESH,10.300618023854234,8.389970840318016,29750
2021,Gradient boosting (history only),UTTARAKHAND,6.6052979209482015,3.3140638457169582,738
2021,Gradient boosting (multi-modal),ANDAMAN AND NICOBAR,5.170483995038151,3.6768053099203954,175
2021,Gradient boosting (multi-modal),ANDHRA PRADESH,8.46821300919452,7.962418211197243,4760
2021,Gradient boosting (multi-modal),ARUNACHAL PRADESH,2.0794415416798357,2.4439453956260913,7
2021,Gradient boosting (multi-modal),ASSAM,4.6443908991413725,4.391678146741701,103
2021,Gradient boosting (multi-modal),BIHAR,6.452048954437226,5.798700648833715,633
2021,Gradient boosting (multi-modal),CHANDIGARH,7.3758821482150125,5.360816080126931,1596
2021,Gradient boosting (multi-modal),CHHATTISGARH,6.99117688712121,5.851223539324035,1086
2021,Gradient boosting (multi-modal),DADRA AND NAGAR HAVELI,6.306275286948016,6.138383196470727,547
2021,Gradient boosting (multi-modal),DAMAN AND DIU,5.634789603169249,5.768298560263707,279
2021,Gradient boosting (multi-modal),DELHI,9.479603858903946,8.039502040423525,13089
2021,Gradient boosting (multi-modal),GOA,6.476972362889683,6.633575783437223,649
2021,Gradient boosting (multi-modal),GUJARAT,9.304194947447806,8.564038165891267,10983
2021,Gradient boosting (multi-modal),HARYANA,9.3789010135201,7.308969678759093,11835
2021,Gradient boosting (multi-modal),HIMACHAL PRADESH,5.857933154483459,2.9192285165374314,349
2021,Gradient boosting (multi-modal),JAMMU AND KASHMIR,7.444248649496705,4.740365287354914,1709
2021,Gradient boosting (multi-modal),JHARKHAND,5.3981627015177525,6.839926916370623,220
2021,Gradient boosting (multi-modal),KARNATAKA,8.908424139496578,9.301638759341476,7393
2021,Gradient boosting (multi-modal),KERALA,8.087025470667701,8.522304188242666,3251
2021,Gradient boosting (multi-modal),LAKSHADWEEP,0.6931471805599453,0.09915399460497377,1
2021,Gradient boosting (multi-modal),MADHYA PRADESH,9.654577374584886,7.48113551076869,15592
2021,Gradient boosting (multi-modal),MAHARASHTRA,9.45100945015621,9.265344611168443,12720
2021,Gradient boosting (multi-modal),MANIPUR,5.318119993844216,5.419235722471427,203
2021,Gradient boosting (multi-modal),MEGHALAYA,4.867534450455582,2.6361421004272576,129
2021,Gradient boosting (multi-modal),MIZORAM,4.430816798843313,4.093825483915783,83
2021,Gradient boosting (multi-modal),NAGALAND,3.2188758248682006,1.3015373252094042,24
2021,Gradient boosting (multi-modal),ODISHA,8.929170383139624,7.444343640703831,7548
2021,Gradient boosting (multi-modal),PUDUCHERRY,7.3938782901077555,7.604288272117534,1625
2021,Gradient boosting (multi-modal),PUNJAB,10.060063859578225,9.263257910686631,23389
2021,Gradient boosting (multi-modal),RAJASTHAN,9.940301525658844,8.644635417254532,20749
2021,Gradient boosting (multi-modal),SIKKIM,5.497168225293202,3.589174819532209,243
2021,Gradient boosting (multi-modal),TAMIL NADU,8.706159290928861,9.039777473446405,6039
2021,Gradient boosting (multi-modal),TELANGANA,8.872907674259846,8.90375547564658,7135
2021,Gradient boosting (multi-modal),TRIPURA,5.857933154483459,4.545769337977768,349
2021,Gradient boosting (multi-modal),UTTAR PRADESH,10.300618023854234,8.703796804509139,29750
2021,Gradient boosting (multi-modal),UTTARAKHAND,6.6052979209482015,4.853403050631298,738
2022,Persistence (previous year),ANDAMAN AND NICOBAR,6.922643891475888,5.170483995038151,1014
2022,Persistence (previous year),ANDHRA PRADESH,8.76280248744611,8.46821300919452,6391
2022,Persistence (previous year),ARUNACHAL PRADESH,4.74493212836325,2.0794415416798357,114
2022,Persistence (previous year),ASSAM,7.510430556378006,4.6443908991413725,1826
2022,Persistence (previous year),BIHAR,9.544882175080447,6.452048954437226,13972
2022,Persistence (previous year),CHANDIGARH,6.814542897259958,7.3758821482150125,910
2022,Persistence (previous year),CHHATTISGARH,7.893572073504902,6.99117688712121,2679
2022,Persistence (previous year),DADRA AND NAGAR HAVELI,6.530877627725885,6.306275286948016,685
2022,Persistence (previous year),DAMAN AND DIU,5.43372200355424,5.634789603169249,228
2022,Persistence (previous year),DELHI,9.228573140237243,9.479603858903946,10183
2022,Persistence (previous year),GOA,6.095824562432225,6.476972362889683,443
2022,Persistence (previous year),GUJARAT,8.80732226751107,9.304194947447806,6682
2022,Persistence (previous year),HARYANA,9.104646467417119,9.3789010135201,8996
2022,Persistence (previous year),HIMACHAL PRADESH,8.109826276018477,5.857933154483459,3326
2022,Persistence (previous year),JAMMU AND KASHMIR,9.020389788017736,7.444248649496705,8269
2022,Persistence (previous year),JHARKHAND,5.673323267171493,5.3981627015177525,290
2022,Persistence (previous year),KARNATAKA,9.199279424616758,8.908424139496578,9889
2022,Persistence (previous year),KERALA,8.396831834745054,8.087025470667701,4432
2022,Persistence (previous year),LAKSHADWEEP,4.219507705176107,0.6931471805599453,67
2022,Persistence (previous year),MADHYA PRADESH,8.107418811719974,9.654577374584886,3318
